SadOrHopeless,sad_binary,HowMuchDoYouWeighWithoutShoesInKG,CurrentCigaretteUse,smoker_binary,smoking_freq_group,smoking_freq_score,HowOldAreYou,age_label,age_group
,,66.68,,,,,5.0,16,16
,,56.7,1.0,0.0,,,5.0,16,16
,,58.97,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
,,61.24,1.0,0.0,,,5.0,16,16
,,58.97,1.0,0.0,,,6.0,17,17
,,76.66,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
,,52.62,1.0,0.0,,,5.0,16,16
,,63.5,1.0,0.0,,,5.0,16,16
,,79.38,1.0,0.0,,,5.0,16,16
,,49.9,1.0,0.0,,,6.0,17,17
,,61.69,1.0,0.0,,,5.0,16,16
,,52.16,1.0,0.0,,,5.0,16,16
,,113.4,1.0,0.0,,,6.0,17,17
,,49.9,1.0,0.0,,,5.0,16,16
,,,1.0,0.0,,,5.0,16,16
,,74.84,1.0,0.0,,,6.0,17,17
,,59.88,1.0,0.0,,,7.0,18+,18+
,,54.43,1.0,0.0,,,7.0,18+,18+
,,52.16,1.0,0.0,,,7.0,18+,18+
,,97.52,1.0,0.0,,,7.0,18+,18+
,,99.79,1.0,0.0,,,5.0,16,16
,,49.9,1.0,0.0,,,4.0,15,15
,,70.31,1.0,0.0,,,4.0,15,15
,,49.9,1.0,0.0,,,5.0,16,16
,,97.52,6.0,1.0,Frequent (20~30 days),6.0,7.0,18+,18+
,,,1.0,0.0,,,4.0,15,15
,,86.18,1.0,0.0,,,5.0,16,16
,,48.54,,,,,4.0,15,15
,,55.79,1.0,0.0,,,5.0,16,16
,,81.65,1.0,0.0,,,4.0,15,15
,,,1.0,0.0,,,4.0,15,15
,,50.8,1.0,0.0,,,4.0,15,15
,,62.14,1.0,0.0,,,5.0,16,16
,,65.77,1.0,0.0,,,3.0,14,<=14
,,106.14,,,,,7.0,18+,18+
,,,1.0,0.0,,,5.0,16,16
,,58.97,1.0,0.0,,,4.0,15,15
,,63.05,1.0,0.0,,,3.0,14,<=14
,,,1.0,0.0,,,4.0,15,15
,,63.5,1.0,0.0,,,3.0,14,<=14
,,50.35,1.0,0.0,,,4.0,15,15
,,50.8,1.0,0.0,,,3.0,14,<=14
,,95.26,1.0,0.0,,,5.0,16,16
,,,1.0,0.0,,,4.0,15,15
,,59.42,1.0,0.0,,,4.0,15,15
,,,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
,,110.22,1.0,0.0,,,4.0,15,15
,,,1.0,0.0,,,7.0,18+,18+
,,61.24,1.0,0.0,,,4.0,15,15
,,58.51,,,,,3.0,14,<=14
,,52.16,1.0,0.0,,,3.0,14,<=14
,,,1.0,0.0,,,4.0,15,15
,,60.78,1.0,0.0,,,3.0,14,<=14
,,62.14,1.0,0.0,,,4.0,15,15
,,47.63,1.0,0.0,,,4.0,15,15
,,47.63,4.0,1.0,Moderate (6~19 days),4.0,3.0,14,<=14
,,52.16,1.0,0.0,,,3.0,14,<=14
,,,1.0,0.0,,,4.0,15,15
,,70.76,1.0,0.0,,,4.0,15,15
,,91.17,1.0,0.0,,,4.0,15,15
,,83.92,1.0,0.0,,,3.0,14,<=14
,,,1.0,0.0,,,3.0,14,<=14
,,76.2,1.0,0.0,,,4.0,15,15
,,80.29,1.0,0.0,,,4.0,15,15
,,81.19,1.0,0.0,,,7.0,18+,18+
,,,1.0,0.0,,,6.0,17,17
,,,1.0,0.0,,,6.0,17,17
,,86.18,,,,,5.0,16,16
,,81.19,3.0,1.0,Light (1~5 days),3.0,7.0,18+,18+
,,86.64,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
,,69.4,1.0,0.0,,,6.0,17,17
,,59.88,,,,,6.0,17,17
,,74.84,1.0,0.0,,,6.0,17,17
,,68.04,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
,,71.22,,,,,6.0,17,17
,,62.14,1.0,0.0,,,4.0,15,15
,,78.02,,,,,5.0,16,16
,,54.43,1.0,0.0,,,4.0,15,15
,,68.04,1.0,0.0,,,3.0,14,<=14
,,81.65,1.0,0.0,,,6.0,17,17
,,83.92,1.0,0.0,,,4.0,15,15
,,88.0,1.0,0.0,,,6.0,17,17
,,56.7,1.0,0.0,,,3.0,14,<=14
,,130.18,1.0,0.0,,,5.0,16,16
,,68.04,1.0,0.0,,,6.0,17,17
,,57.61,1.0,0.0,,,5.0,16,16
,,67.13,1.0,0.0,,,3.0,14,<=14
,,58.97,1.0,0.0,,,4.0,15,15
,,,,,,,5.0,16,16
,,88.45,1.0,0.0,,,3.0,14,<=14
,,,1.0,0.0,,,4.0,15,15
,,49.9,1.0,0.0,,,3.0,14,<=14
,,115.67,,,,,6.0,17,17
,,57.61,1.0,0.0,,,4.0,15,15
,,,1.0,0.0,,,3.0,14,<=14
,,54.43,1.0,0.0,,,4.0,15,15
1.0,1.0,,,,,,4.0,15,15
2.0,0.0,57.15,1.0,0.0,,,5.0,16,16
2.0,0.0,61.69,1.0,0.0,,,3.0,14,<=14
1.0,1.0,69.85,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,60.33,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,5.0,16,16
2.0,0.0,59.88,1.0,0.0,,,3.0,14,<=14
1.0,1.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,86.64,,,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,71.67,1.0,0.0,,,3.0,14,<=14
1.0,1.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,44.45,1.0,0.0,,,3.0,14,<=14
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,86.18,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,86.18,1.0,0.0,,,7.0,18+,18+
2.0,0.0,77.11,1.0,0.0,,,6.0,17,17
2.0,0.0,63.96,1.0,0.0,,,5.0,16,16
1.0,1.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,104.33,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
2.0,0.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,45.81,1.0,0.0,,,6.0,17,17
2.0,0.0,105.24,1.0,0.0,,,7.0,18+,18+
1.0,1.0,82.1,1.0,0.0,,,7.0,18+,18+
1.0,1.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
1.0,1.0,68.04,,,,,7.0,18+,18+
1.0,1.0,102.97,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,77.57,,,,,6.0,17,17
1.0,1.0,70.31,1.0,0.0,,,7.0,18+,18+
2.0,0.0,49.9,1.0,0.0,,,6.0,17,17
1.0,1.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,76.2,1.0,0.0,,,7.0,18+,18+
1.0,1.0,46.27,1.0,0.0,,,6.0,17,17
2.0,0.0,108.41,1.0,0.0,,,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,5.0,16,16
2.0,0.0,79.38,1.0,0.0,,,7.0,18+,18+
2.0,0.0,114.31,,,,,7.0,18+,18+
1.0,1.0,71.67,1.0,0.0,,,7.0,18+,18+
2.0,0.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,1.0,0.0,,,7.0,18+,18+
2.0,0.0,50.8,1.0,0.0,,,6.0,17,17
2.0,0.0,67.13,1.0,0.0,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
1.0,1.0,59.88,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,68.49,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
1.0,1.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,52.62,1.0,0.0,,,5.0,16,16
2.0,0.0,53.98,1.0,0.0,,,5.0,16,16
2.0,0.0,77.11,1.0,0.0,,,5.0,16,16
1.0,1.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,76.2,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,7.0,18+,18+
1.0,1.0,48.54,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
1.0,1.0,74.84,1.0,0.0,,,5.0,16,16
2.0,0.0,70.31,1.0,0.0,,,5.0,16,16
2.0,0.0,160.57,1.0,0.0,,,5.0,16,16
2.0,0.0,97.52,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,65.77,,,,,6.0,17,17
2.0,0.0,86.18,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
1.0,1.0,74.84,,,,,7.0,18+,18+
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
2.0,0.0,83.92,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,7.0,18+,18+
1.0,1.0,96.62,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
1.0,1.0,,1.0,0.0,,,6.0,17,17
1.0,1.0,54.43,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,53.98,5.0,1.0,Moderate (6~19 days),5.0,4.0,15,15
2.0,0.0,70.76,,,,,5.0,16,16
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
1.0,1.0,117.94,1.0,0.0,,,5.0,16,16
2.0,0.0,54.43,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,70.31,,,,,5.0,16,16
,,64.86,,,,,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,92.99,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
1.0,1.0,45.81,1.0,0.0,,,5.0,16,16
2.0,0.0,53.98,1.0,0.0,,,5.0,16,16
1.0,1.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,75.75,1.0,0.0,,,4.0,15,15
2.0,0.0,68.49,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,54.43,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
1.0,1.0,,,,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
1.0,1.0,51.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,,,,,3.0,14,<=14
1.0,1.0,90.72,1.0,0.0,,,4.0,15,15
2.0,0.0,51.71,1.0,0.0,,,4.0,15,15
1.0,1.0,56.25,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
2.0,0.0,83.92,1.0,0.0,,,4.0,15,15
2.0,0.0,70.76,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
1.0,1.0,79.38,1.0,0.0,,,4.0,15,15
2.0,0.0,68.95,1.0,0.0,,,4.0,15,15
2.0,0.0,102.97,,,,,4.0,15,15
2.0,0.0,56.25,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,45.81,1.0,0.0,,,5.0,16,16
1.0,1.0,57.61,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,65.77,1.0,0.0,,,4.0,15,15
2.0,0.0,48.54,1.0,0.0,,,4.0,15,15
1.0,1.0,67.59,,,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,63.05,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,4.0,15,15
1.0,1.0,79.38,1.0,0.0,,,4.0,15,15
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,64.41,1.0,0.0,,,4.0,15,15
1.0,1.0,,,,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,49.9,1.0,0.0,,,5.0,16,16
2.0,0.0,87.09,1.0,0.0,,,4.0,15,15
2.0,0.0,73.48,1.0,0.0,,,5.0,16,16
1.0,1.0,71.67,1.0,0.0,,,4.0,15,15
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,,,,,,5.0,16,16
2.0,0.0,117.94,1.0,0.0,,,6.0,17,17
2.0,0.0,71.22,1.0,0.0,,,4.0,15,15
,,,,,,,4.0,15,15
2.0,0.0,107.05,1.0,0.0,,,7.0,18+,18+
1.0,1.0,59.88,1.0,0.0,,,5.0,16,16
1.0,1.0,51.71,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,6.0,17,17
2.0,0.0,92.99,1.0,0.0,,,6.0,17,17
2.0,0.0,48.99,,,,,7.0,18+,18+
2.0,0.0,71.67,1.0,0.0,,,5.0,16,16
1.0,1.0,67.13,,,,,5.0,16,16
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
1.0,1.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
1.0,1.0,64.41,1.0,0.0,,,5.0,16,16
2.0,0.0,82.1,,,,,6.0,17,17
2.0,0.0,95.26,1.0,0.0,,,5.0,16,16
2.0,0.0,55.34,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,63.96,1.0,0.0,,,6.0,17,17
2.0,0.0,70.76,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
1.0,1.0,118.84,1.0,0.0,,,6.0,17,17
1.0,1.0,91.17,1.0,0.0,,,6.0,17,17
2.0,0.0,116.58,1.0,0.0,,,5.0,16,16
2.0,0.0,69.4,1.0,0.0,,,6.0,17,17
2.0,0.0,63.05,5.0,1.0,Moderate (6~19 days),5.0,7.0,18+,18+
2.0,0.0,113.85,1.0,0.0,,,7.0,18+,18+
2.0,0.0,82.56,1.0,0.0,,,7.0,18+,18+
2.0,0.0,60.78,1.0,0.0,,,7.0,18+,18+
1.0,1.0,,1.0,0.0,,,7.0,18+,18+
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,1.0,0.0,,,7.0,18+,18+
1.0,1.0,76.2,1.0,0.0,,,6.0,17,17
1.0,1.0,65.77,,,,,7.0,18+,18+
2.0,0.0,71.67,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,70.76,1.0,0.0,,,6.0,17,17
1.0,1.0,136.08,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
2.0,0.0,95.26,,,,,7.0,18+,18+
1.0,1.0,69.4,1.0,0.0,,,7.0,18+,18+
1.0,1.0,82.56,1.0,0.0,,,7.0,18+,18+
1.0,1.0,129.28,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,,1.0,0.0,,,7.0,18+,18+
1.0,1.0,45.81,1.0,0.0,,,3.0,14,<=14
2.0,0.0,74.39,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
2.0,0.0,53.98,1.0,0.0,,,4.0,15,15
2.0,0.0,88.45,1.0,0.0,,,4.0,15,15
2.0,0.0,81.65,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
1.0,1.0,63.5,1.0,0.0,,,4.0,15,15
1.0,1.0,47.63,1.0,0.0,,,3.0,14,<=14
2.0,0.0,48.99,1.0,0.0,,,3.0,14,<=14
1.0,1.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,90.72,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,77.11,1.0,0.0,,,3.0,14,<=14
1.0,1.0,45.36,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,95.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,57.61,1.0,0.0,,,3.0,14,<=14
2.0,0.0,59.88,1.0,0.0,,,4.0,15,15
2.0,0.0,48.54,1.0,0.0,,,3.0,14,<=14
1.0,1.0,53.07,1.0,0.0,,,3.0,14,<=14
2.0,0.0,,1.0,0.0,,,3.0,14,<=14
2.0,0.0,63.5,1.0,0.0,,,3.0,14,<=14
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,48.54,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,3.0,14,<=14
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
1.0,1.0,60.33,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,3.0,14,<=14
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,50.8,1.0,0.0,,,2.0,13,<=14
2.0,0.0,63.5,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,3.0,14,<=14
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,3.0,14,<=14
2.0,0.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
1.0,1.0,45.36,,,,,4.0,15,15
2.0,0.0,48.99,1.0,0.0,,,4.0,15,15
2.0,0.0,56.7,1.0,0.0,,,5.0,16,16
2.0,0.0,56.7,1.0,0.0,,,5.0,16,16
2.0,0.0,64.41,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,69.85,1.0,0.0,,,4.0,15,15
2.0,0.0,55.79,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,83.46,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
1.0,1.0,46.72,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
2.0,0.0,49.9,1.0,0.0,,,5.0,16,16
2.0,0.0,59.88,1.0,0.0,,,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,86.18,1.0,0.0,,,4.0,15,15
2.0,0.0,57.61,1.0,0.0,,,4.0,15,15
2.0,0.0,48.08,1.0,0.0,,,4.0,15,15
2.0,0.0,62.6,1.0,0.0,,,4.0,15,15
2.0,0.0,69.85,1.0,0.0,,,4.0,15,15
2.0,0.0,68.95,1.0,0.0,,,4.0,15,15
2.0,0.0,63.5,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,47.17,1.0,0.0,,,5.0,16,16
1.0,1.0,69.4,1.0,0.0,,,5.0,16,16
2.0,0.0,60.33,1.0,0.0,,,4.0,15,15
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,63.05,1.0,0.0,,,7.0,18+,18+
2.0,0.0,50.35,1.0,0.0,,,7.0,18+,18+
2.0,0.0,73.03,1.0,0.0,,,6.0,17,17
1.0,1.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,81.65,1.0,0.0,,,7.0,18+,18+
1.0,1.0,49.9,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
2.0,0.0,90.72,1.0,0.0,,,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,47.63,1.0,0.0,,,7.0,18+,18+
2.0,0.0,52.16,1.0,0.0,,,6.0,17,17
2.0,0.0,55.79,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,60.33,1.0,0.0,,,7.0,18+,18+
1.0,1.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
1.0,1.0,57.61,1.0,0.0,,,6.0,17,17
2.0,0.0,88.45,1.0,0.0,,,7.0,18+,18+
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,55.34,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,1.0,0.0,,,7.0,18+,18+
2.0,0.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,7.0,18+,18+
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
1.0,1.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,53.98,1.0,0.0,,,3.0,14,<=14
1.0,1.0,79.83,1.0,0.0,,,3.0,14,<=14
1.0,1.0,73.03,1.0,0.0,,,3.0,14,<=14
2.0,0.0,45.36,1.0,0.0,,,3.0,14,<=14
2.0,0.0,71.22,1.0,0.0,,,4.0,15,15
1.0,1.0,81.65,1.0,0.0,,,3.0,14,<=14
2.0,0.0,49.9,1.0,0.0,,,4.0,15,15
2.0,0.0,53.52,1.0,0.0,,,3.0,14,<=14
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,72.58,1.0,0.0,,,3.0,14,<=14
1.0,1.0,55.34,1.0,0.0,,,4.0,15,15
2.0,0.0,59.88,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,47.63,1.0,0.0,,,3.0,14,<=14
1.0,1.0,55.34,1.0,0.0,,,3.0,14,<=14
2.0,0.0,81.65,1.0,0.0,,,3.0,14,<=14
2.0,0.0,106.6,1.0,0.0,,,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
1.0,1.0,61.24,1.0,0.0,,,3.0,14,<=14
1.0,1.0,63.05,1.0,0.0,,,3.0,14,<=14
2.0,0.0,49.9,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,3.0,14,<=14
1.0,1.0,,1.0,0.0,,,3.0,14,<=14
1.0,1.0,82.1,1.0,0.0,,,3.0,14,<=14
2.0,0.0,88.45,1.0,0.0,,,4.0,15,15
1.0,1.0,52.16,1.0,0.0,,,3.0,14,<=14
2.0,0.0,55.34,1.0,0.0,,,3.0,14,<=14
2.0,0.0,76.2,1.0,0.0,,,3.0,14,<=14
2.0,0.0,72.58,1.0,0.0,,,3.0,14,<=14
2.0,0.0,73.94,1.0,0.0,,,3.0,14,<=14
2.0,0.0,130.64,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,80.74,1.0,0.0,,,3.0,14,<=14
2.0,0.0,78.02,1.0,0.0,,,3.0,14,<=14
1.0,1.0,70.31,1.0,0.0,,,3.0,14,<=14
2.0,0.0,99.79,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.89,,,,,3.0,14,<=14
1.0,1.0,60.78,1.0,0.0,,,3.0,14,<=14
2.0,0.0,67.59,1.0,0.0,,,3.0,14,<=14
1.0,1.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,97.52,1.0,0.0,,,4.0,15,15
1.0,1.0,51.26,1.0,0.0,,,4.0,15,15
1.0,1.0,50.35,1.0,0.0,,,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,3.0,14,<=14
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
1.0,1.0,61.24,1.0,0.0,,,3.0,14,<=14
1.0,1.0,63.5,1.0,0.0,,,3.0,14,<=14
2.0,0.0,64.41,1.0,0.0,,,3.0,14,<=14
1.0,1.0,65.77,1.0,0.0,,,4.0,15,15
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,77.11,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
2.0,0.0,63.5,1.0,0.0,,,4.0,15,15
1.0,1.0,70.31,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,88.0,1.0,0.0,,,4.0,15,15
2.0,0.0,86.18,1.0,0.0,,,4.0,15,15
2.0,0.0,69.85,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
1.0,1.0,64.41,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,5.0,16,16
1.0,1.0,133.81,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
2.0,0.0,57.15,1.0,0.0,,,5.0,16,16
2.0,0.0,86.18,1.0,0.0,,,5.0,16,16
1.0,1.0,71.67,1.0,0.0,,,5.0,16,16
1.0,1.0,78.47,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,5.0,16,16
1.0,1.0,83.92,1.0,0.0,,,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,6.0,17,17
1.0,1.0,77.57,1.0,0.0,,,5.0,16,16
2.0,0.0,60.33,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
1.0,1.0,100.25,1.0,0.0,,,6.0,17,17
2.0,0.0,72.12,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,5.0,16,16
1.0,1.0,66.68,1.0,0.0,,,5.0,16,16
1.0,1.0,95.26,1.0,0.0,,,5.0,16,16
2.0,0.0,69.4,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
2.0,0.0,49.9,1.0,0.0,,,5.0,16,16
2.0,0.0,104.33,1.0,0.0,,,5.0,16,16
2.0,0.0,50.35,1.0,0.0,,,3.0,14,<=14
1.0,1.0,83.01,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.62,1.0,0.0,,,3.0,14,<=14
2.0,0.0,63.5,1.0,0.0,,,3.0,14,<=14
